infectious_period_both,omicron_latent_period,booster_reach,booster_VE,contact_reduction_scenario_id,contact_reduction_strength,contact_reduction_start,contact_reduction_end,relative_risk_hospitalization,relative_risk_icu,value_type,date,value
2,2,md,lo,0,,,,0.35,0.15,icu,2022-03-25,2689
2,2,md,lo,0,,,,0.35,0.15,icu,2022-03-26,2579
2,2,md,lo,0,,,,0.35,0.15,icu,2022-03-27,2471
2,2,md,lo,0,,,,0.35,0.15,icu,2022-03-28,2366
2,2,md,lo,0,,,,0.35,0.15,icu,2022-03-29,2262
2,2,md,lo,0,,,,0.35,0.15,icu,2022-03-30,2162
2,2,md,lo,0,,,,0.35,0.15,icu,2022-03-31,2063
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-23,52743
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-24,53760
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-25,54613
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-26,55300
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-27,55832
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-28,56222
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-29,56485
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-11-30,56635
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-01,56675
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-02,56597
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-03,56380
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-04,56013
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-05,55505
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-06,54878
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-07,54141
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-08,53296
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-09,52341
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-10,51279
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-11,50134
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-12,48941
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-13,47743
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-14,46562
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-15,45384
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-16,44181
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-17,42928
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-18,41590
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-19,40148
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-20,38650
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-21,37169
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-22,35741
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-23,34402
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-24,33201
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-25,32179
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-26,31341
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-27,30675
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-28,30199
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-29,29973
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-30,30052
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2021-12-31,30434
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-01,31113
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-02,32077
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-03,33252
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-04,34592
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-05,36088
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-06,37747
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-07,39588
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-08,41640
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-09,43934
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-10,46507
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-11,49399
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-12,52654
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-13,56316
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-14,60433
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-15,65055
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-16,70236
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-17,76029
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-18,82491
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-19,89676
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-20,97641
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-21,106439
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-22,116125
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-23,126749
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-24,138357
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-25,150990
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-26,164682
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-27,179456
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-28,195323
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-29,212278
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-30,230295
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-01-31,249329
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-01,269038
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-02,288270
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-03,306237
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-04,322521
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-05,336910
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-06,349314
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-07,359719
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-08,368163
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-09,374721
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-10,379487
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-11,382568
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-12,384078
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-13,384131
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-14,382842
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-15,380323
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-16,376681
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-17,372021
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-18,366445
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-19,360048
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-20,352925
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-21,345165
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-22,336853
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-23,328070
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-24,318892
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-25,309393
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-26,299641
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-27,289700
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-02-28,279631
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-01,269490
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-02,259328
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-03,249191
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-04,239123
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-05,229161
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-06,219340
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-07,209690
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-08,200238
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-09,191006
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-10,182013
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-11,173275
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-12,164804
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-13,156611
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-14,148702
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-15,141083
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-16,133805
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-17,127044
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-18,120892
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-19,115366
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-20,110441
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-21,106075
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-22,102214
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-23,98801
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-24,95779
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-25,93094
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-26,90696
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-27,88538
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-28,86580
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-29,84788
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-30,83130
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,inc,2022-03-31,81580
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-11-23,1422
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-11-24,1448
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-11-25,1470
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-11-26,1490
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-11-27,1506
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-11-28,1519
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-11-29,1529
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-11-30,1537
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-01,1541
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-02,1542
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-03,1539
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-04,1532
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-05,1522
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-06,1508
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-07,1492
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-08,1473
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-09,1450
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-10,1424
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-11,1397
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-12,1369
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-13,1341
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-14,1312
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-15,1281
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-16,1248
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-17,1212
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-18,1173
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-19,1132
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-20,1092
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-21,1052
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-22,1013
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-23,975
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-24,940
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-25,908
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-26,877
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-27,848
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-28,822
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-29,800
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-30,781
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2021-12-31,765
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-01,751
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-02,739
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-03,728
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-04,718
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-05,709
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-06,701
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-07,695
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-08,691
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-09,689
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-10,690
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-11,693
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-12,699
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-13,708
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-14,721
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-15,738
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-16,759
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-17,784
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-18,814
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-19,850
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-20,891
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-21,938
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-22,991
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-23,1050
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-24,1116
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-25,1188
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-26,1268
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-27,1354
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-28,1447
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-29,1547
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-30,1652
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-01-31,1764
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-01,1874
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-02,1975
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-03,2067
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-04,2150
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-05,2224
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-06,2289
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-07,2344
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-08,2391
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-09,2427
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-10,2455
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-11,2475
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-12,2486
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-13,2489
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-14,2485
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-15,2473
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-16,2455
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-17,2431
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-18,2401
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-19,2367
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-20,2327
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-21,2283
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-22,2236
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-23,2185
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-24,2131
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-25,2075
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-26,2017
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-27,1958
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-02-28,1897
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-01,1835
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-02,1773
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-03,1710
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-04,1647
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-05,1585
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-06,1523
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-07,1462
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-08,1401
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-09,1342
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-10,1284
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-11,1227
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-12,1172
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-13,1118
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-14,1065
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-15,1015
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-16,967
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-17,922
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-18,881
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-19,844
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-20,809
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-21,776
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-22,747
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-23,719
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-24,694
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-25,671
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-26,649
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-27,629
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-28,611
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-29,593
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-30,577
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,hsp,2022-03-31,562
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-11-23,3808
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-11-24,3924
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-11-25,4036
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-11-26,4145
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-11-27,4250
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-11-28,4351
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-11-29,4446
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-11-30,4536
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-01,4621
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-02,4699
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-03,4770
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-04,4833
2,2,md,lo,1,0.8,2022-01-31,2022-03-15,0.35,0.15,icu,2021-12-05,4888
